source,target,source_type,target_type,dependency_type,data_flow_score,weight
APP_259-prod,APP_279-nonprod,application,application,near-real-time,8,4.826
APP_259-prod,SRV-P181,application,server,fallback,1,3.226
APP_259-nonprod,SRV-N092,application,server,batch,6,4.488
APP_259-nonprod,SRV-N057,application,server,asynchronous,3,4.488
APP_259-nonprod,SRV-N078,application,server,informational,7,4.288
APP_259-nonprod,DB-N038,application,database,batch,6,4.488
APP_259-nonprod,DB-N032,application,database,asynchronous,4,4.588
APP_259-nonprod,APP_164-nonprod,application,application,asynchronous,6,4.788
APP_259-nonprod,APP_258-nonprod,application,application,synchronous,7,5.488
APP_259-nonprod,SRV-N089,application,server,fallback,1,3.688
APP_260-prod,SRV-P181,application,server,informational,3,3.708
APP_260-prod,SRV-P125,application,server,near-real-time,5,4.808
APP_260-prod,APP_268-prod,application,application,near-real-time,1,4.408
APP_260-prod,SRV-P190,application,server,fallback,1,3.508
APP_260-nonprod,SRV-N054,application,server,synchronous,6,5.964
APP_260-nonprod,SRV-N186,application,server,batch,1,4.564
APP_260-nonprod,SRV-N037,application,server,synchronous,8,6.164
APP_260-nonprod,APP_233-nonprod,application,application,informational,5,4.664
APP_260-nonprod,APP_011-nonprod,application,application,asynchronous,5,5.264
APP_260-nonprod,APP_018-nonprod,application,application,near-real-time,4,5.464
APP_260-nonprod,SRV-N151,application,server,fallback,1,4.264
APP_261-prod,SRV-P077,application,server,batch,4,3.442
APP_261-prod,SRV-P022,application,server,synchronous,7,4.642
APP_261-prod,DB-P050,application,database,asynchronous,1,3.442
APP_261-prod,DB-P049,application,database,asynchronous,6,3.942
APP_261-prod,SRV-P058,application,server,fallback,1,2.842
APP_261-nonprod,SRV-N098,application,server,synchronous,5,5.912
APP_261-nonprod,DB-N069,application,database,synchronous,1,5.512
APP_261-nonprod,APP_017-nonprod,application,application,asynchronous,2,5.012
APP_261-nonprod,APP_179-nonprod,application,application,informational,10,5.212
APP_261-nonprod,SRV-N156,application,server,fallback,1,4.312
APP_262-prod,SRV-P068,application,server,batch,3,3.546
APP_262-prod,SRV-P152,application,server,near-real-time,2,4.046
APP_262-prod,APP_223-prod,application,application,batch,9,4.146
APP_262-prod,APP_030-prod,application,application,batch,7,3.946
APP_262-prod,SRV-P142,application,server,fallback,1,3.046
APP_262-nonprod,SRV-N185,application,server,informational,3,3.51
APP_262-nonprod,SRV-N074,application,server,batch,5,4.01
APP_262-nonprod,DB-N060,application,database,asynchronous,1,3.91
APP_262-nonprod,DB-N073,application,database,batch,6,4.11
APP_262-nonprod,APP_084-nonprod,application,application,informational,9,4.11
APP_262-nonprod,APP_240-nonprod,application,application,batch,7,4.21
APP_262-nonprod,SRV-N061,application,server,fallback,1,3.31
APP_263-prod,SRV-P004,application,server,near-real-time,5,4.778
APP_263-prod,DB-P036,application,database,synchronous,7,5.278
APP_263-prod,DB-P032,application,database,batch,3,3.978
APP_263-prod,APP_173-nonprod,application,application,asynchronous,2,4.178
APP_263-prod,APP_020-nonprod,application,application,asynchronous,7,4.678
APP_263-prod,SRV-P093,application,server,fallback,1,3.478
APP_263-nonprod,SRV-N169,application,server,near-real-time,9,5.274
APP_263-nonprod,SRV-N168,application,server,batch,2,3.974
APP_263-nonprod,DB-N002,application,database,synchronous,3,4.974
APP_263-nonprod,DB-N073,application,database,asynchronous,4,4.474
APP_263-nonprod,APP_092-nonprod,application,application,asynchronous,5,4.574
APP_263-nonprod,APP_009-nonprod,application,application,asynchronous,3,4.374
APP_263-nonprod,SRV-N120,application,server,fallback,1,3.574
APP_264-prod,SRV-P092,application,server,asynchronous,7,4.582
APP_264-prod,DB-P028,application,database,asynchronous,8,4.682
APP_264-prod,DB-P075,application,database,informational,4,3.682
APP_264-prod,APP_283-nonprod,application,application,near-real-time,3,4.482
APP_264-prod,APP_033-nonprod,application,application,asynchronous,1,3.982
APP_264-prod,SRV-P067,application,server,fallback,1,3.382
APP_264-nonprod,SRV-N067,application,server,batch,5,4.058
APP_264-nonprod,SRV-N033,application,server,near-real-time,7,4.858
APP_264-nonprod,APP_026-nonprod,application,application,near-real-time,7,4.858
APP_264-nonprod,SRV-N168,application,server,fallback,1,3.358
APP_265-prod,SRV-P048,application,server,asynchronous,4,5.008
APP_265-prod,DB-P075,application,database,asynchronous,2,4.808
APP_265-prod,APP_117-nonprod,application,application,synchronous,2,5.408
APP_265-prod,APP_133-nonprod,application,application,informational,8,4.808
APP_265-prod,APP_009-prod,application,application,asynchronous,8,5.408
APP_265-prod,APP_181-nonprod,application,application,asynchronous,1,4.708
APP_265-prod,SRV-P012,application,server,fallback,1,4.108
APP_265-nonprod,SRV-N061,application,server,near-real-time,8,4.64
APP_265-nonprod,SRV-N020,application,server,asynchronous,6,4.14
APP_265-nonprod,SRV-N029,application,server,asynchronous,7,4.24
APP_265-nonprod,APP_167-nonprod,application,application,asynchronous,1,3.64
APP_265-nonprod,SRV-N175,application,server,fallback,1,3.04
APP_266-prod,SRV-P019,application,server,asynchronous,2,4.448
APP_266-prod,SRV-P073,application,server,synchronous,4,5.248
APP_266-prod,DB-P047,application,database,asynchronous,5,4.748
APP_266-prod,APP_192-nonprod,application,application,asynchronous,10,5.248
APP_266-prod,APP_151-nonprod,application,application,asynchronous,8,5.048
APP_266-prod,APP_083-prod,application,application,asynchronous,5,4.748
APP_266-prod,SRV-P075,application,server,fallback,1,3.748
APP_266-nonprod,SRV-N152,application,server,synchronous,2,4.628
APP_266-nonprod,DB-N028,application,database,batch,6,4.128
APP_266-nonprod,DB-N066,application,database,batch,2,3.728
APP_266-nonprod,APP_299-nonprod,application,application,batch,10,4.528
APP_266-nonprod,APP_111-nonprod,application,application,asynchronous,5,4.328
APP_266-nonprod,APP_300-nonprod,application,application,synchronous,10,5.428
APP_266-nonprod,APP_077-nonprod,application,application,asynchronous,8,4.628
APP_266-nonprod,SRV-N167,application,server,fallback,1,3.328
APP_267-prod,SRV-P020,application,server,informational,4,4.198
APP_267-prod,APP_258-nonprod,application,application,informational,4,4.198
APP_267-prod,APP_282-prod,application,application,batch,4,4.498
APP_267-prod,APP_277-prod,application,application,batch,7,4.798
APP_267-prod,APP_271-nonprod,application,application,batch,6,4.698
APP_267-prod,SRV-P156,application,server,fallback,1,3.898
APP_267-nonprod,SRV-N169,application,server,asynchronous,3,4.584
APP_267-nonprod,SRV-N113,application,server,near-real-time,4,4.984
APP_267-nonprod,APP_151-nonprod,application,application,informational,6,4.284
APP_267-nonprod,APP_169-nonprod,application,application,near-real-time,1,4.684
APP_267-nonprod,APP_186-nonprod,application,application,near-real-time,7,5.284
APP_267-nonprod,APP_162-nonprod,application,application,batch,3,4.284
APP_267-nonprod,SRV-N030,application,server,fallback,1,3.784
APP_268-prod,SRV-P062,application,server,asynchronous,2,3.662
APP_268-prod,SRV-P105,application,server,asynchronous,1,3.562
APP_268-prod,SRV-P091,application,server,asynchronous,1,3.562
APP_268-prod,APP_248-nonprod,application,application,asynchronous,1,3.562
APP_268-prod,APP_230-nonprod,application,application,batch,3,3.462
APP_268-prod,SRV-P059,application,server,fallback,1,2.962
APP_268-nonprod,SRV-N033,application,server,informational,8,4.316
APP_268-nonprod,SRV-N063,application,server,batch,3,4.116
APP_268-nonprod,SRV-N105,application,server,asynchronous,5,4.616
APP_268-nonprod,DB-N018,application,database,asynchronous,4,4.516
APP_268-nonprod,DB-N037,application,database,asynchronous,4,4.516
APP_268-nonprod,SRV-N021,application,server,fallback,1,3.616
APP_269-prod,SRV-P108,application,server,asynchronous,4,4.834
APP_269-prod,SRV-P038,application,server,asynchronous,2,4.634
APP_269-prod,DB-P026,application,database,batch,6,4.734
APP_269-prod,DB-P059,application,database,synchronous,7,5.734
APP_269-prod,SRV-P108,application,server,fallback,1,3.934
APP_269-nonprod,SRV-N196,application,server,asynchronous,1,4.51
APP_269-nonprod,SRV-N121,application,server,batch,2,4.31
APP_269-nonprod,SRV-N111,application,server,fallback,1,3.91
APP_270-prod,SRV-P177,application,server,synchronous,4,5.494
APP_270-prod,APP_264-nonprod,application,application,batch,3,4.494
APP_270-prod,SRV-P100,application,server,fallback,1,3.994
APP_270-nonprod,SRV-N091,application,server,synchronous,6,4.89
APP_270-nonprod,SRV-N179,application,server,asynchronous,3,3.99
APP_270-nonprod,DB-N038,application,database,synchronous,8,5.09
APP_270-nonprod,DB-N044,application,database,asynchronous,6,4.29
APP_270-nonprod,APP_056-nonprod,application,application,informational,6,3.69
APP_270-nonprod,APP_024-nonprod,application,application,synchronous,9,5.19
APP_270-nonprod,APP_182-nonprod,application,application,informational,9,3.99
APP_270-nonprod,APP_210-nonprod,application,application,asynchronous,4,4.09
APP_270-nonprod,SRV-N190,application,server,fallback,1,3.19
APP_271-prod,SRV-P075,application,server,batch,3,3.816
APP_271-prod,SRV-P180,application,server,synchronous,5,4.916
APP_271-prod,APP_261-nonprod,application,application,synchronous,8,5.216
APP_271-prod,APP_004-nonprod,application,application,asynchronous,6,4.416
APP_271-prod,APP_190-prod,application,application,asynchronous,1,3.916
APP_271-prod,APP_233-prod,application,application,asynchronous,3,4.116
APP_271-prod,SRV-P113,application,server,fallback,1,3.316
APP_271-nonprod,SRV-N131,application,server,batch,4,4.402
APP_271-nonprod,DB-N013,application,database,near-real-time,3,4.902
APP_271-nonprod,APP_175-nonprod,application,application,synchronous,10,5.902
APP_271-nonprod,APP_266-nonprod,application,application,batch,1,4.102
APP_271-nonprod,APP_298-nonprod,application,application,asynchronous,7,5.002
APP_271-nonprod,SRV-N110,application,server,fallback,1,3.802
APP_272-prod,SRV-P083,application,server,asynchronous,7,4.72
APP_272-prod,SRV-P194,application,server,synchronous,9,5.52
APP_272-prod,SRV-P189,application,server,fallback,1,3.52
APP_272-nonprod,SRV-N054,application,server,asynchronous,4,4.582
APP_272-nonprod,SRV-N072,application,server,asynchronous,5,4.682
APP_272-nonprod,SRV-N158,application,server,near-real-time,6,5.082
APP_272-nonprod,DB-N037,application,database,near-real-time,4,4.882
APP_272-nonprod,APP_141-nonprod,application,application,asynchronous,5,4.682
APP_272-nonprod,APP_115-nonprod,application,application,batch,7,4.582
APP_272-nonprod,SRV-N074,application,server,fallback,1,3.682
APP_273-prod,SRV-P156,application,server,batch,1,3.628
APP_273-prod,SRV-P060,application,server,asynchronous,6,4.428
APP_273-prod,SRV-P053,application,server,fallback,1,3.328
APP_273-nonprod,SRV-N131,application,server,batch,5,4.508
APP_273-nonprod,SRV-N008,application,server,asynchronous,4,4.708
APP_273-nonprod,SRV-N011,application,server,informational,9,4.608
APP_273-nonprod,DB-N069,application,database,batch,2,4.208
APP_273-nonprod,DB-N001,application,database,asynchronous,3,4.608
APP_273-nonprod,SRV-N095,application,server,fallback,1,3.808
APP_274-prod,SRV-P073,application,server,informational,8,4.16
APP_274-prod,DB-P055,application,database,batch,2,3.86
APP_274-prod,DB-P067,application,database,synchronous,2,4.76
APP_274-prod,APP_152-prod,application,application,informational,5,3.86
APP_274-prod,APP_062-prod,application,application,asynchronous,8,4.76
APP_274-prod,APP_222-prod,application,application,asynchronous,6,4.56
APP_274-prod,SRV-P023,application,server,fallback,1,3.46
APP_274-nonprod,SRV-N072,application,server,batch,2,4.226
APP_274-nonprod,APP_041-nonprod,application,application,batch,4,4.426
APP_274-nonprod,APP_114-nonprod,application,application,batch,4,4.426
APP_274-nonprod,SRV-N084,application,server,fallback,1,3.826
APP_275-prod,SRV-P130,application,server,near-real-time,4,5.008
APP_275-prod,DB-P066,application,database,asynchronous,4,4.708
APP_275-prod,SRV-P181,application,server,fallback,1,3.808
APP_275-nonprod,SRV-N081,application,server,batch,5,3.752
APP_275-nonprod,SRV-N010,application,server,asynchronous,1,3.652
APP_275-nonprod,SRV-N181,application,server,batch,7,3.952
APP_275-nonprod,DB-N025,application,database,batch,4,3.652
APP_275-nonprod,SRV-N163,application,server,fallback,1,3.052
APP_276-prod,SRV-P003,application,server,near-real-time,7,5.452
APP_276-prod,SRV-P151,application,server,asynchronous,5,4.952
APP_276-prod,SRV-P057,application,server,asynchronous,7,5.152
APP_276-prod,DB-P061,application,database,near-real-time,4,5.152
APP_276-prod,APP_255-prod,application,application,near-real-time,10,5.752
APP_276-prod,SRV-P051,application,server,fallback,1,3.952
APP_276-nonprod,SRV-N023,application,server,informational,6,4.854
APP_276-nonprod,SRV-N186,application,server,batch,4,4.954
APP_276-nonprod,SRV-N001,application,server,asynchronous,9,5.754
APP_276-nonprod,DB-N072,application,database,asynchronous,5,5.354
APP_276-nonprod,APP_020-nonprod,application,application,asynchronous,7,5.554
APP_276-nonprod,SRV-N068,application,server,fallback,1,4.354
APP_277-prod,SRV-P098,application,server,asynchronous,2,4.208
APP_277-prod,SRV-P061,application,server,asynchronous,2,4.208
APP_277-prod,SRV-P124,application,server,asynchronous,5,4.508
APP_277-prod,APP_119-nonprod,application,application,batch,6,4.308
APP_277-prod,APP_249-prod,application,application,asynchronous,4,4.408
APP_277-prod,SRV-P162,application,server,fallback,1,3.508
APP_277-nonprod,SRV-N154,application,server,asynchronous,5,5.12
APP_277-nonprod,SRV-N124,application,server,near-real-time,8,5.72
APP_277-nonprod,SRV-N194,application,server,fallback,1,4.12
APP_278-prod,SRV-P108,application,server,informational,6,3.78
APP_278-prod,SRV-P084,application,server,near-real-time,2,4.28
APP_278-prod,DB-P015,application,database,near-real-time,3,4.38
APP_278-prod,APP_059-prod,application,application,near-real-time,3,4.38
APP_278-prod,APP_204-nonprod,application,application,batch,4,3.88
APP_278-prod,SRV-P199,application,server,fallback,1,3.28
APP_278-nonprod,SRV-N126,application,server,asynchronous,4,4.504
APP_278-nonprod,SRV-N176,application,server,near-real-time,4,4.804
APP_278-nonprod,DB-N035,application,database,asynchronous,1,4.204
APP_278-nonprod,APP_032-nonprod,application,application,asynchronous,5,4.604
APP_278-nonprod,APP_166-nonprod,application,application,near-real-time,4,4.804
APP_278-nonprod,APP_163-nonprod,application,application,asynchronous,1,4.204
APP_278-nonprod,SRV-N114,application,server,fallback,1,3.604
APP_279-prod,SRV-P103,application,server,near-real-time,9,5.118
APP_279-prod,SRV-P014,application,server,near-real-time,7,4.918
APP_279-prod,DB-P029,application,database,asynchronous,3,4.218
APP_279-prod,DB-P006,application,database,asynchronous,4,4.318
APP_279-prod,APP_114-prod,application,application,asynchronous,2,4.118
APP_279-prod,APP_086-prod,application,application,asynchronous,10,4.918
APP_279-prod,APP_057-prod,application,application,informational,10,4.318
APP_279-prod,SRV-P158,application,server,fallback,1,3.418
APP_279-nonprod,SRV-N085,application,server,synchronous,5,4.892
APP_279-nonprod,SRV-N139,application,server,synchronous,7,5.092
APP_279-nonprod,SRV-N185,application,server,synchronous,5,4.892
APP_279-nonprod,DB-N012,application,database,batch,1,3.592
APP_279-nonprod,APP_181-nonprod,application,application,batch,4,3.892
APP_279-nonprod,APP_285-nonprod,application,application,synchronous,6,4.992
APP_279-nonprod,SRV-N013,application,server,fallback,1,3.292
APP_280-prod,SRV-P054,application,server,asynchronous,4,4.072
APP_280-prod,SRV-P051,application,server,informational,4,3.472
APP_280-prod,SRV-P138,application,server,asynchronous,4,4.072
APP_280-prod,DB-P030,application,database,near-real-time,3,4.272
